assetId,assetTypeCode
1900001,SVR
1900002,SVR
1900003,SVR
1900004,SVR
1900005,SVR
1900006,SVR
1900007,SVR
1900008,SVR
1900009,SVR
1900010,SVR
1900011,SVR
1900012,SVR
1900013,SVR
1900014,SVR
1900015,SVR
1900016,SVR
1900017,SVR
1900018,SVR
1900019,SVR
1900020,SVR
1900021,SVR
1900022,SVR
1900023,SVR
1900024,SVR
1900025,SVR
1900026,SVR
1900027,SVR
1900028,SVR
1900029,SVR
1900030,SVR
1900031,SVR
1900032,SVR
1900033,SVR
1900034,SVR
1900035,SVR
1900036,SVR
1900037,SVR
1900038,SVR
1900039,SVR
1900040,SVR
1900041,SVR
1900042,SVR
1900043,SVR
1900044,SVR
1900045,SVR
1900046,SVR
1900047,SVR
1900048,SVR
1900049,SVR
1900050,SVR
1900051,SVR
1900052,SVR
1900053,SVR
1900054,SVR
1900055,SVR
1900056,SVR
1900057,SVR
1900058,SVR
1900059,SVR
1900060,SVR
1900061,SVR
1900062,SVR
1900063,SVR
1900064,SVR
1900065,SVR
1900066,SVR
1900067,SVR
1900068,SVR
1900069,SVR
1900070,SVR
1900071,SVR
1900072,SVR
1900073,SVR
1900074,SVR
1900075,SVR
1900076,SVR
1900077,SVR
1900078,SVR
1900079,SVR
1900080,SVR
1900081,SVR
1900082,SVR
1900083,SVR
1900084,SVR
1900085,SVR
1900086,SVR
1900087,SVR
1900088,SVR
1900089,SVR
1900090,SVR
1900091,SVR
1900092,SVR
1900093,SVR
1900094,SVR
1900095,SVR
1900096,SVR
1900097,SVR
1900098,SVR
1900099,SVR
1900100,SVR
1900101,SVR
1900102,SVR
1900103,SVR
1900104,SVR
1900105,SVR
1900106,SVR
1900107,SVR
1900108,SVR
1900109,SVR
1900110,SVR
1900111,SVR
1900112,SVR
1900113,SVR
1900114,SVR
1900115,SVR
1900116,SVR
1900117,SVR
1900118,SVR
1900119,SVR
1900120,SVR
1900121,SVR
1900122,SVR
1900123,SVR
1900124,SVR
1900125,SVR
1900126,SVR
1900127,SVR
1900128,SVR
1900129,SVR
1900130,SVR
1900131,SVR
1900132,SVR
1900133,SVR
1900134,SVR
1900135,SVR
1900136,SVR
1900137,SVR
1900138,SVR
1900139,SVR
1900140,SVR
1900141,SVR
1900142,SVR
1900143,SVR
1900144,SVR
1900145,SVR
1900146,SVR
1900147,SVR
1900148,SVR
1900149,SVR
1900150,SVR
1900151,SVR
1900152,SVR
1900153,SVR
1900154,SVR
1900155,SVR
1900156,SVR
1900157,SVR
1900158,SVR
1900159,SVR
1900160,SVR
1900161,SVR
1900162,SVR
1900163,SVR
1900164,SVR
1900165,SVR
1900166,SVR
1900167,SVR
1900168,SVR
1900169,SVR
1900170,SVR
1900171,SVR
1900172,SVR
1900173,SVR
1900174,SVR
1900175,SVR
1900176,SVR
1900177,SVR
1900178,SVR
1900179,SVR
1900180,SVR
1900181,SVR
1900182,SVR
1900183,SVR
1900184,SVR
1900185,SVR
1900186,SVR
1900187,SVR
1900188,SVR
1900189,SVR
1900190,SVR
1900191,SVR
1900192,SVR
1900193,SVR
1900194,SVR
1900195,SVR
1900196,SVR
1900197,SVR
1900198,SVR
1900199,SVR
1900200,SVR
1900201,SVR
1900202,SVR
1900203,SVR
1900204,SVR
1900205,SVR
1900206,SVR
1900207,SVR
1900208,SVR
1900209,SVR
1900210,SVR
1900211,SVR
1900212,SVR
1900213,SVR
1900214,SVR
1900215,SVR
1900216,SVR
1900217,SVR
1900218,SVR
1900219,SVR
1900220,SVR
1900221,SVR
1900222,SVR
1900223,SVR
1900224,SVR
1900225,SVR
1900226,SVR
1900227,SVR
1900228,SVR
1900229,SVR
1900230,SVR
1900231,SVR
1900232,SVR
1900233,SVR
1900234,SVR
1900235,SVR
1900236,SVR
1900237,SVR
1900238,SVR
1900239,SVR
1900240,SVR
1900241,SVR
1900242,SVR
1900243,SVR
1900244,SVR
1900245,SVR
1900246,SVR
1900247,SVR
1900248,SVR
1900249,SVR
1900250,SVR
1900251,SVR
1900252,SVR
1900253,SVR
1900254,SVR
1900255,SVR
1900256,SVR
1900257,SVR
1900258,SVR
1900259,SVR
1900260,SVR
1900261,SVR
1900262,SVR
1900263,SVR
1900264,SVR
1900265,SVR
1900266,SVR
1900267,SVR
1900268,SVR
1900269,SVR
1900270,SVR
1900271,SVR
1900272,SVR
1900273,SVR
1900274,SVR
1900275,SVR
1900276,SVR
1900277,SVR
1900278,SVR
1900279,SVR
1900280,SVR
1900281,SVR
1900282,SVR
1900283,SVR
1900284,SVR
1900285,SVR
1900286,SVR
1900287,SVR
1900288,SVR
1900289,SVR
1900290,SVR
1900291,SVR
1900292,SVR
1900293,SVR
1900294,SVR
1900295,SVR
1900296,SVR
1900297,SVR
1900298,SVR
1900299,SVR
1900300,SVR
1900301,SVR
1900302,SVR
1900303,SVR
1900304,SVR
1900305,SVR
1900306,SVR
1900307,SVR
1900308,SVR
1900309,SVR
1900310,SVR
1900311,SVR
1900312,SVR
1900313,SVR
1900314,SVR
1900315,SVR
1900316,SVR
1900317,SVR
1900318,SVR
1900319,SVR
1900320,SVR
1900321,SVR
1900322,SVR
1900323,SVR
1900324,SVR
1900325,SVR
1900326,SVR
1900327,SVR
1900328,SVR
1900329,SVR
1900330,SVR
1900331,SVR
1900332,SVR
1900333,SVR
1900334,SVR
1900335,SVR
1900336,SVR
1900337,SVR
