assetId,assetTypeCode
200001,SVR
200002,SVR
200003,SVR
200004,SVR
200005,SVR
200006,SVR
200007,SVR
200008,SVR
200009,SVR
200010,SVR
200011,SVR
200012,SVR
200013,SVR
200014,SVR
200015,SVR
200016,SVR
200017,SVR
200018,SVR
200019,SVR
200020,SVR
200021,SVR
200022,SVR
200023,SVR
200024,SVR
200025,SVR
200026,SVR
200027,SVR
200028,SVR
200029,SVR
200030,SVR
200031,SVR
200032,SVR
200033,SVR
200034,SVR
200035,SVR
200036,SVR
200037,SVR
200038,SVR
200039,SVR
200040,SVR
200041,SVR
200042,SVR
200043,SVR
200044,SVR
200045,SVR
200046,SVR
200047,SVR
200048,SVR
200049,SVR
200050,SVR
200051,SVR
200052,SVR
200053,SVR
200054,SVR
200055,SVR
200056,SVR
200057,SVR
200058,SVR
200059,SVR
200060,SVR
200061,SVR
200062,SVR
200063,SVR
200064,SVR
200065,SVR
200066,SVR
200067,SVR
200068,SVR
200069,SVR
200070,SVR
200071,SVR
200072,SVR
200073,SVR
200074,SVR
200075,SVR
200076,SVR
200077,SVR
200078,SVR
200079,SVR
200080,SVR
200081,SVR
200082,SVR
200083,SVR
200084,SVR
200085,SVR
200086,SVR
200087,SVR
200088,SVR
200089,SVR
200090,SVR
200091,SVR
200092,SVR
200093,SVR
200094,SVR
200095,SVR
200096,SVR
200097,SVR
200098,SVR
200099,SVR
200100,SVR
200101,SVR
200102,SVR
200103,SVR
200104,SVR
200105,SVR
200106,SVR
200107,SVR
200108,SVR
200109,SVR
200110,SVR
200111,SVR
200112,SVR
200113,SVR
200114,SVR
200115,SVR
200116,SVR
200117,SVR
200118,SVR
200119,SVR
200120,SVR
200121,SVR
200122,SVR
200123,SVR
200124,SVR
200125,SVR
200126,SVR
200127,SVR
200128,SVR
200129,SVR
200130,SVR
200131,SVR
200132,SVR
200133,SVR
200134,SVR
200135,SVR
200136,SVR
200137,SVR
200138,SVR
200139,SVR
200140,SVR
200141,SVR
200142,SVR
200143,SVR
200144,SVR
200145,SVR
200146,SVR
200147,SVR
200148,SVR
200149,SVR
200150,SVR
200151,SVR
200152,SVR
200153,SVR
200154,SVR
200155,SVR
200156,SVR
200157,SVR
200158,SVR
200159,SVR
200160,SVR
200161,SVR
200162,SVR
200163,SVR
200164,SVR
200165,SVR
200166,SVR
200167,SVR
200168,SVR
200169,SVR
200170,SVR
200171,SVR
200172,SVR
200173,SVR
200174,SVR
200175,SVR
200176,SVR
200177,SVR
200178,SVR
200179,SVR
200180,SVR
200181,SVR
200182,SVR
200183,SVR
200184,SVR
200185,SVR
200186,SVR
200187,SVR
200188,SVR
200189,SVR
200190,SVR
200191,SVR
200192,SVR
200193,SVR
200194,SVR
200195,SVR
200196,SVR
200197,SVR
200198,SVR
200199,SVR
200200,SVR
200201,SVR
200202,SVR
200203,SVR
200204,SVR
200205,SVR
200206,SVR
200207,SVR
200208,SVR
200209,SVR
200210,SVR
200211,SVR
200212,SVR
200213,SVR
200214,SVR
200215,SVR
200216,SVR
200217,SVR
200218,SVR
200219,SVR
200220,SVR
200221,SVR
200222,SVR
200223,SVR
200224,SVR
200225,SVR
200226,SVR
200227,SVR
200228,SVR
200229,SVR
200230,SVR
200231,SVR
200232,SVR
200233,SVR
200234,SVR
200235,SVR
200236,SVR
200237,SVR
200238,SVR
200239,SVR
200240,SVR
200241,SVR
200242,SVR
200243,SVR
200244,SVR
200245,SVR
200246,SVR
200247,SVR
200248,SVR
200249,SVR
200250,SVR
200251,SVR
200252,SVR
200253,SVR
200254,SVR
200255,SVR
200256,SVR
200257,SVR
200258,SVR
200259,SVR
200260,SVR
200261,SVR
200262,SVR
200263,SVR
200264,SVR
200265,SVR
200266,SVR
200267,SVR
200268,SVR
200269,SVR
200270,SVR
200271,SVR
200272,SVR
200273,SVR
200274,SVR
200275,SVR
200276,SVR
200277,SVR
200278,SVR
200279,SVR
200280,SVR
200281,SVR
200282,SVR
200283,SVR
200284,SVR
200285,SVR
200286,SVR
200287,SVR
200288,SVR
200289,SVR
200290,SVR
200291,SVR
200292,SVR
200293,SVR
200294,SVR
200295,SVR
200296,SVR
200297,SVR
200298,SVR
200299,SVR
200300,SVR
200301,SVR
200302,SVR
200303,SVR
200304,SVR
200305,SVR
200306,SVR
200307,SVR
200308,SVR
200309,SVR
200310,SVR
200311,SVR
200312,SVR
200313,SVR
200314,SVR
200315,SVR
200316,SVR
200317,SVR
200318,SVR
200319,SVR
200320,SVR
200321,SVR
200322,SVR
200323,SVR
200324,SVR
200325,SVR
200326,SVR
200327,SVR
200328,SVR
200329,SVR
200330,SVR
200331,SVR
200332,SVR
200333,SVR
200334,SVR
200335,SVR
200336,SVR
200337,SVR
200338,SVR
200339,SVR
200340,SVR
200341,SVR
200342,SVR
200343,SVR
200344,SVR
200345,SVR
200346,SVR
200347,SVR
200348,SVR
200349,SVR
200350,SVR
200351,SVR
200352,SVR
200353,SVR
200354,SVR
200355,SVR
200356,SVR
200357,SVR
200358,SVR
200359,SVR
200360,SVR
200361,SVR
200362,SVR
200363,SVR
200364,SVR
