assetId,assetTypeCode
300001,SVR
300002,SVR
300003,SVR
300004,SVR
300005,SVR
300006,SVR
300007,SVR
300008,SVR
300009,SVR
300010,SVR
300011,SVR
300012,SVR
300013,SVR
300014,SVR
300015,SVR
300016,SVR
300017,SVR
300018,SVR
300019,SVR
300020,SVR
300021,SVR
300022,SVR
300023,SVR
300024,SVR
300025,SVR
300026,SVR
300027,SVR
300028,SVR
300029,SVR
300030,SVR
300031,SVR
300032,SVR
300033,SVR
300034,SVR
300035,SVR
300036,SVR
300037,SVR
300038,SVR
300039,SVR
300040,SVR
300041,SVR
300042,SVR
300043,SVR
300044,SVR
300045,SVR
300046,SVR
300047,SVR
300048,SVR
300049,SVR
300050,SVR
300051,SVR
300052,SVR
300053,SVR
300054,SVR
300055,SVR
300056,SVR
300057,SVR
300058,SVR
300059,SVR
300060,SVR
300061,SVR
300062,SVR
300063,SVR
300064,SVR
300065,SVR
300066,SVR
300067,SVR
300068,SVR
300069,SVR
300070,SVR
300071,SVR
300072,SVR
300073,SVR
300074,SVR
300075,SVR
300076,SVR
300077,SVR
300078,SVR
300079,SVR
300080,SVR
300081,SVR
300082,SVR
300083,SVR
300084,SVR
300085,SVR
300086,SVR
300087,SVR
300088,SVR
300089,SVR
300090,SVR
300091,SVR
300092,SVR
300093,SVR
300094,SVR
300095,SVR
300096,SVR
300097,SVR
300098,SVR
300099,SVR
300100,SVR
300101,SVR
300102,SVR
300103,SVR
300104,SVR
300105,SVR
300106,SVR
300107,SVR
300108,SVR
300109,SVR
300110,SVR
300111,SVR
300112,SVR
300113,SVR
300114,SVR
300115,SVR
300116,SVR
300117,SVR
300118,SVR
300119,SVR
300120,SVR
300121,SVR
300122,SVR
300123,SVR
300124,SVR
300125,SVR
300126,SVR
300127,SVR
300128,SVR
300129,SVR
300130,SVR
300131,SVR
300132,SVR
300133,SVR
300134,SVR
300135,SVR
300136,SVR
300137,SVR
300138,SVR
300139,SVR
300140,SVR
300141,SVR
300142,SVR
300143,SVR
300144,SVR
300145,SVR
300146,SVR
300147,SVR
300148,SVR
300149,SVR
300150,SVR
300151,SVR
300152,SVR
300153,SVR
300154,SVR
300155,SVR
300156,SVR
300157,SVR
300158,SVR
300159,SVR
300160,SVR
300161,SVR
300162,SVR
300163,SVR
300164,SVR
300165,SVR
300166,SVR
300167,SVR
300168,SVR
300169,SVR
300170,SVR
300171,SVR
300172,SVR
300173,SVR
300174,SVR
300175,SVR
300176,SVR
300177,SVR
300178,SVR
300179,SVR
300180,SVR
300181,SVR
300182,SVR
300183,SVR
300184,SVR
300185,SVR
300186,SVR
300187,SVR
300188,SVR
300189,SVR
300190,SVR
300191,SVR
300192,SVR
300193,SVR
300194,SVR
300195,SVR
300196,SVR
300197,SVR
300198,SVR
300199,SVR
300200,SVR
300201,SVR
300202,SVR
300203,SVR
300204,SVR
