assetId,assetTypeCode
800001,SVR
800002,SVR
800003,SVR
800004,SVR
800005,SVR
800006,SVR
800007,SVR
800008,SVR
800009,SVR
800010,SVR
800011,SVR
800012,SVR
800013,SVR
800014,SVR
800015,SVR
800016,SVR
800017,SVR
800018,SVR
800019,SVR
800020,SVR
800021,SVR
800022,SVR
800023,SVR
800024,SVR
800025,SVR
800026,SVR
800027,SVR
800028,SVR
800029,SVR
800030,SVR
800031,SVR
800032,SVR
800033,SVR
800034,SVR
800035,SVR
800036,SVR
800037,SVR
800038,SVR
800039,SVR
800040,SVR
800041,SVR
800042,SVR
800043,SVR
800044,SVR
800045,SVR
800046,SVR
800047,SVR
800048,SVR
800049,SVR
800050,SVR
800051,SVR
800052,SVR
800053,SVR
800054,SVR
800055,SVR
800056,SVR
800057,SVR
800058,SVR
800059,SVR
800060,SVR
800061,SVR
800062,SVR
800063,SVR
800064,SVR
800065,SVR
800066,SVR
800067,SVR
800068,SVR
800069,SVR
800070,SVR
800071,SVR
800072,SVR
800073,SVR
800074,SVR
800075,SVR
800076,SVR
800077,SVR
800078,SVR
800079,SVR
800080,SVR
800081,SVR
800082,SVR
800083,SVR
800084,SVR
800085,SVR
800086,SVR
800087,SVR
800088,SVR
800089,SVR
800090,SVR
800091,SVR
800092,SVR
800093,SVR
800094,SVR
800095,SVR
800096,SVR
800097,SVR
800098,SVR
800099,SVR
800100,SVR
800101,SVR
800102,SVR
800103,SVR
800104,SVR
800105,SVR
800106,SVR
800107,SVR
800108,SVR
800109,SVR
800110,SVR
800111,SVR
800112,SVR
800113,SVR
800114,SVR
800115,SVR
800116,SVR
800117,SVR
800118,SVR
800119,SVR
800120,SVR
800121,SVR
800122,SVR
800123,SVR
800124,SVR
800125,SVR
800126,SVR
800127,SVR
800128,SVR
800129,SVR
800130,SVR
800131,SVR
800132,SVR
800133,SVR
800134,SVR
800135,SVR
800136,SVR
800137,SVR
800138,SVR
800139,SVR
800140,SVR
800141,SVR
800142,SVR
800143,SVR
800144,SVR
800145,SVR
800146,SVR
800147,SVR
800148,SVR
800149,SVR
800150,SVR
800151,SVR
800152,SVR
800153,SVR
800154,SVR
800155,SVR
800156,SVR
800157,SVR
800158,SVR
800159,SVR
800160,SVR
800161,SVR
800162,SVR
800163,SVR
800164,SVR
800165,SVR
800166,SVR
800167,SVR
800168,SVR
800169,SVR
800170,SVR
800171,SVR
800172,SVR
800173,SVR
800174,SVR
800175,SVR
800176,SVR
800177,SVR
800178,SVR
800179,SVR
800180,SVR
800181,SVR
800182,SVR
800183,SVR
800184,SVR
800185,SVR
800186,SVR
800187,SVR
800188,SVR
800189,SVR
800190,SVR
800191,SVR
800192,SVR
800193,SVR
800194,SVR
800195,SVR
800196,SVR
800197,SVR
800198,SVR
800199,SVR
800200,SVR
800201,SVR
800202,SVR
800203,SVR
800204,SVR
800205,SVR
800206,SVR
800207,SVR
800208,SVR
800209,SVR
800210,SVR
800211,SVR
800212,SVR
800213,SVR
800214,SVR
800215,SVR
800216,SVR
800217,SVR
800218,SVR
800219,SVR
800220,SVR
800221,SVR
800222,SVR
800223,SVR
800224,SVR
800225,SVR
800226,SVR
800227,SVR
800228,SVR
800229,SVR
800230,SVR
800231,SVR
800232,SVR
800233,SVR
800234,SVR
800235,SVR
800236,SVR
800237,SVR
800238,SVR
800239,SVR
800240,SVR
800241,SVR
800242,SVR
800243,SVR
800244,SVR
