assetId,assetTypeCode
2700001,SVR
2700002,SVR
2700003,SVR
2700004,SVR
2700005,SVR
2700006,SVR
2700007,SVR
2700008,SVR
2700009,SVR
2700010,SVR
2700011,SVR
2700012,SVR
2700013,SVR
2700014,SVR
2700015,SVR
2700016,SVR
2700017,SVR
2700018,SVR
2700019,SVR
2700020,SVR
2700021,SVR
2700022,SVR
2700023,SVR
2700024,SVR
2700025,SVR
2700026,SVR
2700027,SVR
2700028,SVR
2700029,SVR
2700030,SVR
2700031,SVR
2700032,SVR
2700033,SVR
2700034,SVR
2700035,SVR
2700036,SVR
2700037,SVR
2700038,SVR
2700039,SVR
2700040,SVR
2700041,SVR
2700042,SVR
2700043,SVR
2700044,SVR
2700045,SVR
2700046,SVR
2700047,SVR
2700048,SVR
2700049,SVR
2700050,SVR
2700051,SVR
2700052,SVR
2700053,SVR
2700054,SVR
2700055,SVR
2700056,SVR
2700057,SVR
2700058,SVR
2700059,SVR
2700060,SVR
2700061,SVR
2700062,SVR
2700063,SVR
2700064,SVR
2700065,SVR
2700066,SVR
2700067,SVR
2700068,SVR
2700069,SVR
2700070,SVR
2700071,SVR
2700072,SVR
2700073,SVR
2700074,SVR
2700075,SVR
2700076,SVR
2700077,SVR
2700078,SVR
2700079,SVR
2700080,SVR
2700081,SVR
2700082,SVR
2700083,SVR
2700084,SVR
2700085,SVR
2700086,SVR
2700087,SVR
2700088,SVR
2700089,SVR
2700090,SVR
2700091,SVR
2700092,SVR
2700093,SVR
2700094,SVR
2700095,SVR
2700096,SVR
2700097,SVR
2700098,SVR
2700099,SVR
2700100,SVR
2700101,SVR
2700102,SVR
2700103,SVR
2700104,SVR
2700105,SVR
2700106,SVR
2700107,SVR
2700108,SVR
2700109,SVR
2700110,SVR
2700111,SVR
2700112,SVR
2700113,SVR
2700114,SVR
2700115,SVR
2700116,SVR
2700117,SVR
2700118,SVR
2700119,SVR
2700120,SVR
2700121,SVR
2700122,SVR
2700123,SVR
2700124,SVR
2700125,SVR
2700126,SVR
2700127,SVR
2700128,SVR
2700129,SVR
2700130,SVR
2700131,SVR
2700132,SVR
2700133,SVR
2700134,SVR
2700135,SVR
2700136,SVR
2700137,SVR
2700138,SVR
2700139,SVR
2700140,SVR
2700141,SVR
2700142,SVR
2700143,SVR
2700144,SVR
2700145,SVR
2700146,SVR
2700147,SVR
2700148,SVR
2700149,SVR
2700150,SVR
2700151,SVR
2700152,SVR
2700153,SVR
2700154,SVR
2700155,SVR
2700156,SVR
2700157,SVR
2700158,SVR
2700159,SVR
2700160,SVR
2700161,SVR
2700162,SVR
2700163,SVR
2700164,SVR
2700165,SVR
2700166,SVR
2700167,SVR
2700168,SVR
2700169,SVR
2700170,SVR
2700171,SVR
2700172,SVR
2700173,SVR
2700174,SVR
2700175,SVR
2700176,SVR
2700177,SVR
2700178,SVR
2700179,SVR
2700180,SVR
2700181,SVR
2700182,SVR
2700183,SVR
2700184,SVR
2700185,SVR
2700186,SVR
2700187,SVR
2700188,SVR
2700189,SVR
2700190,SVR
2700191,SVR
2700192,SVR
2700193,SVR
2700194,SVR
2700195,SVR
2700196,SVR
2700197,SVR
2700198,SVR
2700199,SVR
2700200,SVR
2700201,SVR
2700202,SVR
2700203,SVR
2700204,SVR
2700205,SVR
2700206,SVR
2700207,SVR
2700208,SVR
2700209,SVR
2700210,SVR
2700211,SVR
2700212,SVR
2700213,SVR
2700214,SVR
2700215,SVR
2700216,SVR
2700217,SVR
2700218,SVR
2700219,SVR
2700220,SVR
2700221,SVR
2700222,SVR
2700223,SVR
2700224,SVR
2700225,SVR
2700226,SVR
2700227,SVR
2700228,SVR
2700229,SVR
2700230,SVR
2700231,SVR
2700232,SVR
2700233,SVR
2700234,SVR
2700235,SVR
2700236,SVR
2700237,SVR
2700238,SVR
2700239,SVR
2700240,SVR
2700241,SVR
2700242,SVR
2700243,SVR
2700244,SVR
2700245,SVR
2700246,SVR
2700247,SVR
2700248,SVR
2700249,SVR
2700250,SVR
2700251,SVR
2700252,SVR
2700253,SVR
2700254,SVR
2700255,SVR
2700256,SVR
2700257,SVR
2700258,SVR
2700259,SVR
2700260,SVR
2700261,SVR
2700262,SVR
2700263,SVR
2700264,SVR
2700265,SVR
2700266,SVR
2700267,SVR
2700268,SVR
2700269,SVR
2700270,SVR
2700271,SVR
2700272,SVR
2700273,SVR
2700274,SVR
2700275,SVR
2700276,SVR
2700277,SVR
2700278,SVR
2700279,SVR
2700280,SVR
2700281,SVR
2700282,SVR
2700283,SVR
2700284,SVR
2700285,SVR
2700286,SVR
2700287,SVR
2700288,SVR
2700289,SVR
2700290,SVR
2700291,SVR
2700292,SVR
2700293,SVR
2700294,SVR
2700295,SVR
2700296,SVR
2700297,SVR
2700298,SVR
2700299,SVR
2700300,SVR
2700301,SVR
2700302,SVR
2700303,SVR
2700304,SVR
2700305,SVR
2700306,SVR
2700307,SVR
2700308,SVR
2700309,SVR
2700310,SVR
2700311,SVR
2700312,SVR
2700313,SVR
2700314,SVR
2700315,SVR
2700316,SVR
2700317,SVR
2700318,SVR
2700319,SVR
2700320,SVR
2700321,SVR
2700322,SVR
2700323,SVR
2700324,SVR
2700325,SVR
2700326,SVR
2700327,SVR
2700328,SVR
2700329,SVR
2700330,SVR
2700331,SVR
2700332,SVR
2700333,SVR
2700334,SVR
2700335,SVR
2700336,SVR
2700337,SVR
2700338,SVR
2700339,SVR
2700340,SVR
2700341,SVR
2700342,SVR
2700343,SVR
2700344,SVR
2700345,SVR
2700346,SVR
2700347,SVR
2700348,SVR
2700349,SVR
2700350,SVR
2700351,SVR
2700352,SVR
2700353,SVR
2700354,SVR
2700355,SVR
2700356,SVR
2700357,SVR
2700358,SVR
2700359,SVR
2700360,SVR
2700361,SVR
2700362,SVR
2700363,SVR
2700364,SVR
2700365,SVR
2700366,SVR
2700367,SVR
2700368,SVR
2700369,SVR
2700370,SVR
2700371,SVR
2700372,SVR
2700373,SVR
2700374,SVR
2700375,SVR
2700376,SVR
2700377,SVR
2700378,SVR
2700379,SVR
2700380,SVR
2700381,SVR
2700382,SVR
2700383,SVR
2700384,SVR
2700385,SVR
2700386,SVR
2700387,SVR
2700388,SVR
2700389,SVR
2700390,SVR
2700391,SVR
2700392,SVR
2700393,SVR
2700394,SVR
2700395,SVR
2700396,SVR
2700397,SVR
2700398,SVR
2700399,SVR
2700400,SVR
2700401,SVR
2700402,SVR
2700403,SVR
2700404,SVR
2700405,SVR
2700406,SVR
2700407,SVR
2700408,SVR
2700409,SVR
2700410,SVR
2700411,SVR
2700412,SVR
2700413,SVR
2700414,SVR
2700415,SVR
2700416,SVR
2700417,SVR
2700418,SVR
2700419,SVR
2700420,SVR
2700421,SVR
2700422,SVR
2700423,SVR
2700424,SVR
2700425,SVR
2700426,SVR
2700427,SVR
2700428,SVR
2700429,SVR
2700430,SVR
2700431,SVR
2700432,SVR
2700433,SVR
2700434,SVR
2700435,SVR
2700436,SVR
2700437,SVR
2700438,SVR
2700439,SVR
2700440,SVR
2700441,SVR
2700442,SVR
2700443,SVR
2700444,SVR
2700445,SVR
2700446,SVR
2700447,SVR
2700448,SVR
2700449,SVR
2700450,SVR
2700451,SVR
2700452,SVR
2700453,SVR
2700454,SVR
2700455,SVR
2700456,SVR
2700457,SVR
2700458,SVR
2700459,SVR
2700460,SVR
2700461,SVR
2700462,SVR
2700463,SVR
2700464,SVR
2700465,SVR
2700466,SVR
2700467,SVR
2700468,SVR
2700469,SVR
2700470,SVR
2700471,SVR
2700472,SVR
2700473,SVR
2700474,SVR
2700475,SVR
2700476,SVR
2700477,SVR
2700478,SVR
2700479,SVR
2700480,SVR
2700481,SVR
2700482,SVR
2700483,SVR
2700484,SVR
2700485,SVR
2700486,SVR
2700487,SVR
2700488,SVR
2700489,SVR
2700490,SVR
2700491,SVR
2700492,SVR
2700493,SVR
2700494,SVR
2700495,SVR
2700496,SVR
2700497,SVR
2700498,SVR
2700499,SVR
2700500,SVR
2700501,SVR
2700502,SVR
2700503,SVR
2700504,SVR
2700505,SVR
2700506,SVR
2700507,SVR
2700508,SVR
2700509,SVR
2700510,SVR
2700511,SVR
2700512,SVR
2700513,SVR
2700514,SVR
2700515,SVR
2700516,SVR
2700517,SVR
2700518,SVR
2700519,SVR
2700520,SVR
2700521,SVR
2700522,SVR
2700523,SVR
2700524,SVR
2700525,SVR
2700526,SVR
2700527,SVR
2700528,SVR
2700529,SVR
2700530,SVR
2700531,SVR
2700532,SVR
2700533,SVR
2700534,SVR
2700535,SVR
2700536,SVR
2700537,SVR
2700538,SVR
2700539,SVR
2700540,SVR
2700541,SVR
2700542,SVR
2700543,SVR
2700544,SVR
2700545,SVR
2700546,SVR
2700547,SVR
2700548,SVR
2700549,SVR
2700550,SVR
2700551,SVR
2700552,SVR
2700553,SVR
2700554,SVR
2700555,SVR
2700556,SVR
2700557,SVR
2700558,SVR
2700559,SVR
2700560,SVR
2700561,SVR
2700562,SVR
2700563,SVR
2700564,SVR
2700565,SVR
2700566,SVR
2700567,SVR
2700568,SVR
2700569,SVR
2700570,SVR
2700571,SVR
2700572,SVR
2700573,SVR
2700574,SVR
2700575,SVR
2700576,SVR
2700577,SVR
2700578,SVR
2700579,SVR
2700580,SVR
2700581,SVR
2700582,SVR
2700583,SVR
2700584,SVR
2700585,SVR
2700586,SVR
2700587,SVR
2700588,SVR
2700589,SVR
2700590,SVR
2700591,SVR
2700592,SVR
2700593,SVR
2700594,SVR
2700595,SVR
2700596,SVR
2700597,SVR
2700598,SVR
2700599,SVR
2700600,SVR
2700601,SVR
2700602,SVR
2700603,SVR
2700604,SVR
2700605,SVR
2700606,SVR
2700607,SVR
2700608,SVR
2700609,SVR
2700610,SVR
2700611,SVR
2700612,SVR
2700613,SVR
2700614,SVR
2700615,SVR
2700616,SVR
2700617,SVR
2700618,SVR
2700619,SVR
2700620,SVR
2700621,SVR
2700622,SVR
2700623,SVR
2700624,SVR
2700625,SVR
2700626,SVR
2700627,SVR
2700628,SVR
2700629,SVR
2700630,SVR
2700631,SVR
2700632,SVR
2700633,SVR
2700634,SVR
2700635,SVR
2700636,SVR
2700637,SVR
2700638,SVR
2700639,SVR
2700640,SVR
2700641,SVR
2700642,SVR
2700643,SVR
2700644,SVR
2700645,SVR
2700646,SVR
2700647,SVR
2700648,SVR
2700649,SVR
2700650,SVR
2700651,SVR
2700652,SVR
2700653,SVR
2700654,SVR
2700655,SVR
2700656,SVR
2700657,SVR
2700658,SVR
2700659,SVR
2700660,SVR
2700661,SVR
2700662,SVR
2700663,SVR
2700664,SVR
2700665,SVR
2700666,SVR
2700667,SVR
2700668,SVR
2700669,SVR
2700670,SVR
2700671,SVR
2700672,SVR
2700673,SVR
2700674,SVR
2700675,SVR
2700676,SVR
2700677,SVR
2700678,SVR
2700679,SVR
2700680,SVR
2700681,SVR
2700682,SVR
2700683,SVR
2700684,SVR
2700685,SVR
2700686,SVR
2700687,SVR
2700688,SVR
2700689,SVR
2700690,SVR
2700691,SVR
2700692,SVR
2700693,SVR
2700694,SVR
2700695,SVR
2700696,SVR
2700697,SVR
2700698,SVR
2700699,SVR
2700700,SVR
2700701,SVR
2700702,SVR
2700703,SVR
2700704,SVR
2700705,SVR
2700706,SVR
2700707,SVR
2700708,SVR
2700709,SVR
2700710,SVR
2700711,SVR
2700712,SVR
2700713,SVR
2700714,SVR
2700715,SVR
2700716,SVR
2700717,SVR
2700718,SVR
2700719,SVR
2700720,SVR
2700721,SVR
2700722,SVR
2700723,SVR
2700724,SVR
2700725,SVR
2700726,SVR
2700727,SVR
2700728,SVR
2700729,SVR
2700730,SVR
2700731,SVR
2700732,SVR
2700733,SVR
2700734,SVR
2700735,SVR
2700736,SVR
2700737,SVR
2700738,SVR
2700739,SVR
2700740,SVR
2700741,SVR
2700742,SVR
2700743,SVR
2700744,SVR
2700745,SVR
2700746,SVR
2700747,SVR
2700748,SVR
2700749,SVR
2700750,SVR
2700751,SVR
2700752,SVR
2700753,SVR
2700754,SVR
2700755,SVR
2700756,SVR
2700757,SVR
2700758,SVR
2700759,SVR
2700760,SVR
2700761,SVR
2700762,SVR
2700763,SVR
2700764,SVR
2700765,SVR
2700766,SVR
2700767,SVR
2700768,SVR
2700769,SVR
2700770,SVR
2700771,SVR
2700772,SVR
2700773,SVR
2700774,SVR
2700775,SVR
2700776,SVR
2700777,SVR
2700778,SVR
2700779,SVR
2700780,SVR
2700781,SVR
2700782,SVR
2700783,SVR
2700784,SVR
2700785,SVR
2700786,SVR
2700787,SVR
2700788,SVR
2700789,SVR
2700790,SVR
2700791,SVR
2700792,SVR
2700793,SVR
2700794,SVR
2700795,SVR
2700796,SVR
2700797,SVR
2700798,SVR
2700799,SVR
2700800,SVR
2700801,SVR
2700802,SVR
2700803,SVR
2700804,SVR
2700805,SVR
2700806,SVR
2700807,SVR
2700808,SVR
2700809,SVR
2700810,SVR
2700811,SVR
2700812,SVR
2700813,SVR
2700814,SVR
2700815,SVR
2700816,SVR
2700817,SVR
2700818,SVR
2700819,SVR
2700820,SVR
2700821,SVR
2700822,SVR
2700823,SVR
2700824,SVR
2700825,SVR
2700826,SVR
2700827,SVR
2700828,SVR
2700829,SVR
2700830,SVR
2700831,SVR
2700832,SVR
2700833,SVR
2700834,SVR
2700835,SVR
2700836,SVR
2700837,SVR
2700838,SVR
2700839,SVR
2700840,SVR
2700841,SVR
2700842,SVR
2700843,SVR
2700844,SVR
2700845,SVR
2700846,SVR
2700847,SVR
2700848,SVR
2700849,SVR
2700850,SVR
2700851,SVR
2700852,SVR
2700853,SVR
2700854,SVR
2700855,SVR
2700856,SVR
2700857,SVR
2700858,SVR
2700859,SVR
2700860,SVR
2700861,SVR
2700862,SVR
2700863,SVR
2700864,SVR
2700865,SVR
2700866,SVR
2700867,SVR
2700868,SVR
2700869,SVR
2700870,SVR
2700871,SVR
2700872,SVR
2700873,SVR
2700874,SVR
2700875,SVR
2700876,SVR
2700877,SVR
2700878,SVR
2700879,SVR
2700880,SVR
2700881,SVR
2700882,SVR
2700883,SVR
2700884,SVR
2700885,SVR
2700886,SVR
2700887,SVR
2700888,SVR
2700889,SVR
2700890,SVR
2700891,SVR
2700892,SVR
2700893,SVR
2700894,SVR
2700895,SVR
2700896,SVR
2700897,SVR
2700898,SVR
2700899,SVR
2700900,SVR
2700901,SVR
2700902,SVR
2700903,SVR
2700904,SVR
2700905,SVR
2700906,SVR
2700907,SVR
2700908,SVR
2700909,SVR
2700910,SVR
2700911,SVR
2700912,SVR
2700913,SVR
2700914,SVR
2700915,SVR
2700916,SVR
2700917,SVR
2700918,SVR
2700919,SVR
2700920,SVR
2700921,SVR
2700922,SVR
2700923,SVR
2700924,SVR
2700925,SVR
2700926,SVR
2700927,SVR
2700928,SVR
2700929,SVR
2700930,SVR
2700931,SVR
2700932,SVR
2700933,SVR
2700934,SVR
2700935,SVR
2700936,SVR
2700937,SVR
2700938,SVR
2700939,SVR
2700940,SVR
2700941,SVR
2700942,SVR
2700943,SVR
2700944,SVR
2700945,SVR
2700946,SVR
2700947,SVR
2700948,SVR
2700949,SVR
2700950,SVR
2700951,SVR
2700952,SVR
2700953,SVR
2700954,SVR
2700955,SVR
2700956,SVR
2700957,SVR
2700958,SVR
2700959,SVR
2700960,SVR
2700961,SVR
2700962,SVR
2700963,SVR
2700964,SVR
2700965,SVR
2700966,SVR
2700967,SVR
2700968,SVR
2700969,SVR
2700970,SVR
2700971,SVR
2700972,SVR
2700973,SVR
2700974,SVR
2700975,SVR
2700976,SVR
2700977,SVR
2700978,SVR
2700979,SVR
2700980,SVR
2700981,SVR
2700982,SVR
2700983,SVR
2700984,SVR
2700985,SVR
2700986,SVR
2700987,SVR
2700988,SVR
2700989,SVR
2700990,SVR
2700991,SVR
2700992,SVR
2700993,SVR
2700994,SVR
2700995,SVR
2700996,SVR
2700997,SVR
2700998,SVR
2700999,SVR
2701000,SVR
2701001,SVR
2701002,SVR
2701003,SVR
2701004,SVR
2701005,SVR
2701006,SVR
2701007,SVR
2701008,SVR
2701009,SVR
2701010,SVR
2701011,SVR
2701012,SVR
2701013,SVR
2701014,SVR
2701015,SVR
2701016,SVR
2701017,SVR
2701018,SVR
2701019,SVR
2701020,SVR
2701021,SVR
2701022,SVR
2701023,SVR
2701024,SVR
2701025,SVR
2701026,SVR
2701027,SVR
2701028,SVR
2701029,SVR
2701030,SVR
2701031,SVR
2701032,SVR
2701033,SVR
2701034,SVR
2701035,SVR
2701036,SVR
2701037,SVR
2701038,SVR
2701039,SVR
2701040,SVR
2701041,SVR
2701042,SVR
2701043,SVR
2701044,SVR
2701045,SVR
2701046,SVR
2701047,SVR
