assetId,assetTypeCode
3000001,SVR
3000002,SVR
3000003,SVR
3000004,SVR
3000005,SVR
3000006,SVR
3000007,SVR
3000008,SVR
3000009,SVR
3000010,SVR
3000011,SVR
3000012,SVR
3000013,SVR
3000014,SVR
3000015,SVR
3000016,SVR
3000017,SVR
3000018,SVR
3000019,SVR
3000020,SVR
3000021,SVR
3000022,SVR
3000023,SVR
3000024,SVR
3000025,SVR
3000026,SVR
3000027,SVR
3000028,SVR
3000029,SVR
3000030,SVR
3000031,SVR
3000032,SVR
3000033,SVR
3000034,SVR
3000035,SVR
3000036,SVR
3000037,SVR
3000038,SVR
3000039,SVR
3000040,SVR
3000041,SVR
3000042,SVR
3000043,SVR
3000044,SVR
3000045,SVR
3000046,SVR
3000047,SVR
3000048,SVR
3000049,SVR
3000050,SVR
3000051,SVR
3000052,SVR
3000053,SVR
3000054,SVR
3000055,SVR
3000056,SVR
3000057,SVR
3000058,SVR
3000059,SVR
3000060,SVR
3000061,SVR
3000062,SVR
3000063,SVR
3000064,SVR
3000065,SVR
3000066,SVR
3000067,SVR
3000068,SVR
3000069,SVR
3000070,SVR
3000071,SVR
3000072,SVR
3000073,SVR
3000074,SVR
3000075,SVR
3000076,SVR
3000077,SVR
3000078,SVR
3000079,SVR
3000080,SVR
3000081,SVR
3000082,SVR
3000083,SVR
3000084,SVR
3000085,SVR
3000086,SVR
3000087,SVR
3000088,SVR
3000089,SVR
3000090,SVR
3000091,SVR
3000092,SVR
3000093,SVR
3000094,SVR
3000095,SVR
3000096,SVR
3000097,SVR
3000098,SVR
3000099,SVR
3000100,SVR
3000101,SVR
3000102,SVR
3000103,SVR
3000104,SVR
3000105,SVR
3000106,SVR
3000107,SVR
3000108,SVR
3000109,SVR
3000110,SVR
3000111,SVR
3000112,SVR
3000113,SVR
3000114,SVR
3000115,SVR
3000116,SVR
3000117,SVR
3000118,SVR
3000119,SVR
3000120,SVR
3000121,SVR
3000122,SVR
3000123,SVR
3000124,SVR
3000125,SVR
3000126,SVR
3000127,SVR
3000128,SVR
3000129,SVR
