assetId,assetTypeCode
1100001,SVR
1100002,SVR
1100003,SVR
1100004,SVR
1100005,SVR
1100006,SVR
1100007,SVR
1100008,SVR
1100009,SVR
1100010,SVR
1100011,SVR
1100012,SVR
1100013,SVR
1100014,SVR
1100015,SVR
1100016,SVR
1100017,SVR
1100018,SVR
1100019,SVR
1100020,SVR
1100021,SVR
1100022,SVR
1100023,SVR
1100024,SVR
1100025,SVR
1100026,SVR
1100027,SVR
1100028,SVR
1100029,SVR
1100030,SVR
1100031,SVR
1100032,SVR
1100033,SVR
1100034,SVR
1100035,SVR
1100036,SVR
1100037,SVR
1100038,SVR
1100039,SVR
1100040,SVR
1100041,SVR
1100042,SVR
1100043,SVR
1100044,SVR
1100045,SVR
1100046,SVR
1100047,SVR
1100048,SVR
1100049,SVR
1100050,SVR
1100051,SVR
1100052,SVR
1100053,SVR
1100054,SVR
1100055,SVR
1100056,SVR
1100057,SVR
1100058,SVR
1100059,SVR
1100060,SVR
1100061,SVR
1100062,SVR
1100063,SVR
1100064,SVR
1100065,SVR
1100066,SVR
1100067,SVR
1100068,SVR
1100069,SVR
1100070,SVR
1100071,SVR
1100072,SVR
1100073,SVR
1100074,SVR
1100075,SVR
1100076,SVR
1100077,SVR
1100078,SVR
1100079,SVR
1100080,SVR
1100081,SVR
1100082,SVR
1100083,SVR
1100084,SVR
1100085,SVR
1100086,SVR
1100087,SVR
1100088,SVR
1100089,SVR
1100090,SVR
1100091,SVR
1100092,SVR
1100093,SVR
1100094,SVR
1100095,SVR
1100096,SVR
1100097,SVR
1100098,SVR
1100099,SVR
1100100,SVR
1100101,SVR
1100102,SVR
1100103,SVR
1100104,SVR
1100105,SVR
1100106,SVR
1100107,SVR
1100108,SVR
1100109,SVR
1100110,SVR
1100111,SVR
1100112,SVR
1100113,SVR
1100114,SVR
1100115,SVR
1100116,SVR
1100117,SVR
1100118,SVR
1100119,SVR
1100120,SVR
1100121,SVR
1100122,SVR
1100123,SVR
1100124,SVR
1100125,SVR
1100126,SVR
1100127,SVR
1100128,SVR
1100129,SVR
1100130,SVR
1100131,SVR
1100132,SVR
1100133,SVR
1100134,SVR
1100135,SVR
1100136,SVR
1100137,SVR
1100138,SVR
1100139,SVR
1100140,SVR
1100141,SVR
1100142,SVR
1100143,SVR
1100144,SVR
1100145,SVR
1100146,SVR
1100147,SVR
1100148,SVR
1100149,SVR
1100150,SVR
1100151,SVR
1100152,SVR
1100153,SVR
1100154,SVR
1100155,SVR
1100156,SVR
1100157,SVR
1100158,SVR
1100159,SVR
1100160,SVR
1100161,SVR
1100162,SVR
1100163,SVR
1100164,SVR
1100165,SVR
1100166,SVR
1100167,SVR
1100168,SVR
1100169,SVR
1100170,SVR
1100171,SVR
1100172,SVR
1100173,SVR
1100174,SVR
1100175,SVR
1100176,SVR
1100177,SVR
1100178,SVR
1100179,SVR
1100180,SVR
1100181,SVR
1100182,SVR
1100183,SVR
1100184,SVR
1100185,SVR
1100186,SVR
1100187,SVR
1100188,SVR
1100189,SVR
1100190,SVR
1100191,SVR
1100192,SVR
1100193,SVR
1100194,SVR
1100195,SVR
1100196,SVR
1100197,SVR
1100198,SVR
1100199,SVR
1100200,SVR
1100201,SVR
1100202,SVR
1100203,SVR
1100204,SVR
1100205,SVR
1100206,SVR
1100207,SVR
1100208,SVR
1100209,SVR
1100210,SVR
1100211,SVR
1100212,SVR
1100213,SVR
1100214,SVR
1100215,SVR
1100216,SVR
1100217,SVR
1100218,SVR
1100219,SVR
1100220,SVR
1100221,SVR
1100222,SVR
1100223,SVR
1100224,SVR
1100225,SVR
1100226,SVR
1100227,SVR
1100228,SVR
1100229,SVR
1100230,SVR
1100231,SVR
1100232,SVR
1100233,SVR
1100234,SVR
1100235,SVR
1100236,SVR
1100237,SVR
1100238,SVR
1100239,SVR
1100240,SVR
1100241,SVR
1100242,SVR
1100243,SVR
1100244,SVR
1100245,SVR
1100246,SVR
1100247,SVR
1100248,SVR
1100249,SVR
1100250,SVR
1100251,SVR
1100252,SVR
1100253,SVR
1100254,SVR
1100255,SVR
1100256,SVR
1100257,SVR
1100258,SVR
1100259,SVR
1100260,SVR
1100261,SVR
1100262,SVR
1100263,SVR
1100264,SVR
1100265,SVR
1100266,SVR
1100267,SVR
1100268,SVR
1100269,SVR
1100270,SVR
1100271,SVR
1100272,SVR
1100273,SVR
1100274,SVR
1100275,SVR
1100276,SVR
1100277,SVR
1100278,SVR
1100279,SVR
1100280,SVR
1100281,SVR
1100282,SVR
1100283,SVR
1100284,SVR
1100285,SVR
1100286,SVR
1100287,SVR
1100288,SVR
1100289,SVR
1100290,SVR
1100291,SVR
1100292,SVR
1100293,SVR
1100294,SVR
1100295,SVR
1100296,SVR
1100297,SVR
1100298,SVR
1100299,SVR
1100300,SVR
1100301,SVR
1100302,SVR
1100303,SVR
1100304,SVR
1100305,SVR
1100306,SVR
1100307,SVR
1100308,SVR
1100309,SVR
1100310,SVR
1100311,SVR
1100312,SVR
1100313,SVR
1100314,SVR
1100315,SVR
1100316,SVR
1100317,SVR
1100318,SVR
1100319,SVR
1100320,SVR
1100321,SVR
1100322,SVR
1100323,SVR
1100324,SVR
1100325,SVR
1100326,SVR
1100327,SVR
1100328,SVR
1100329,SVR
1100330,SVR
1100331,SVR
1100332,SVR
1100333,SVR
1100334,SVR
1100335,SVR
1100336,SVR
1100337,SVR
1100338,SVR
1100339,SVR
1100340,SVR
1100341,SVR
1100342,SVR
1100343,SVR
1100344,SVR
1100345,SVR
1100346,SVR
1100347,SVR
1100348,SVR
1100349,SVR
1100350,SVR
1100351,SVR
1100352,SVR
1100353,SVR
1100354,SVR
1100355,SVR
1100356,SVR
1100357,SVR
1100358,SVR
1100359,SVR
1100360,SVR
1100361,SVR
1100362,SVR
1100363,SVR
1100364,SVR
1100365,SVR
1100366,SVR
1100367,SVR
1100368,SVR
1100369,SVR
1100370,SVR
1100371,SVR
1100372,SVR
1100373,SVR
1100374,SVR
1100375,SVR
1100376,SVR
1100377,SVR
1100378,SVR
1100379,SVR
1100380,SVR
1100381,SVR
1100382,SVR
1100383,SVR
1100384,SVR
1100385,SVR
1100386,SVR
1100387,SVR
1100388,SVR
1100389,SVR
1100390,SVR
1100391,SVR
1100392,SVR
1100393,SVR
1100394,SVR
1100395,SVR
1100396,SVR
1100397,SVR
1100398,SVR
1100399,SVR
1100400,SVR
1100401,SVR
1100402,SVR
1100403,SVR
1100404,SVR
1100405,SVR
1100406,SVR
1100407,SVR
1100408,SVR
1100409,SVR
1100410,SVR
1100411,SVR
1100412,SVR
1100413,SVR
1100414,SVR
1100415,SVR
1100416,SVR
1100417,SVR
1100418,SVR
1100419,SVR
1100420,SVR
1100421,SVR
1100422,SVR
1100423,SVR
1100424,SVR
1100425,SVR
1100426,SVR
1100427,SVR
1100428,SVR
1100429,SVR
1100430,SVR
1100431,SVR
1100432,SVR
1100433,SVR
1100434,SVR
1100435,SVR
1100436,SVR
1100437,SVR
1100438,SVR
1100439,SVR
1100440,SVR
1100441,SVR
1100442,SVR
1100443,SVR
1100444,SVR
1100445,SVR
1100446,SVR
1100447,SVR
1100448,SVR
1100449,SVR
1100450,SVR
1100451,SVR
1100452,SVR
1100453,SVR
1100454,SVR
1100455,SVR
1100456,SVR
1100457,SVR
1100458,SVR
1100459,SVR
1100460,SVR
1100461,SVR
1100462,SVR
1100463,SVR
1100464,SVR
1100465,SVR
1100466,SVR
1100467,SVR
1100468,SVR
1100469,SVR
1100470,SVR
1100471,SVR
1100472,SVR
1100473,SVR
1100474,SVR
1100475,SVR
1100476,SVR
1100477,SVR
1100478,SVR
1100479,SVR
1100480,SVR
1100481,SVR
1100482,SVR
1100483,SVR
1100484,SVR
1100485,SVR
1100486,SVR
1100487,SVR
1100488,SVR
1100489,SVR
1100490,SVR
1100491,SVR
1100492,SVR
1100493,SVR
1100494,SVR
1100495,SVR
1100496,SVR
1100497,SVR
1100498,SVR
1100499,SVR
1100500,SVR
1100501,SVR
1100502,SVR
1100503,SVR
1100504,SVR
1100505,SVR
1100506,SVR
1100507,SVR
1100508,SVR
1100509,SVR
1100510,SVR
1100511,SVR
1100512,SVR
1100513,SVR
1100514,SVR
1100515,SVR
1100516,SVR
1100517,SVR
1100518,SVR
1100519,SVR
1100520,SVR
1100521,SVR
1100522,SVR
1100523,SVR
1100524,SVR
1100525,SVR
1100526,SVR
1100527,SVR
1100528,SVR
1100529,SVR
1100530,SVR
1100531,SVR
1100532,SVR
1100533,SVR
1100534,SVR
1100535,SVR
1100536,SVR
1100537,SVR
1100538,SVR
1100539,SVR
1100540,SVR
1100541,SVR
1100542,SVR
1100543,SVR
1100544,SVR
1100545,SVR
1100546,SVR
1100547,SVR
1100548,SVR
1100549,SVR
1100550,SVR
1100551,SVR
1100552,SVR
1100553,SVR
1100554,SVR
1100555,SVR
1100556,SVR
1100557,SVR
1100558,SVR
1100559,SVR
1100560,SVR
1100561,SVR
1100562,SVR
1100563,SVR
1100564,SVR
1100565,SVR
1100566,SVR
1100567,SVR
1100568,SVR
1100569,SVR
1100570,SVR
1100571,SVR
1100572,SVR
1100573,SVR
1100574,SVR
1100575,SVR
1100576,SVR
1100577,SVR
1100578,SVR
1100579,SVR
1100580,SVR
1100581,SVR
1100582,SVR
1100583,SVR
1100584,SVR
1100585,SVR
1100586,SVR
1100587,SVR
1100588,SVR
1100589,SVR
1100590,SVR
1100591,SVR
1100592,SVR
1100593,SVR
1100594,SVR
1100595,SVR
1100596,SVR
1100597,SVR
1100598,SVR
1100599,SVR
1100600,SVR
1100601,SVR
1100602,SVR
1100603,SVR
1100604,SVR
1100605,SVR
1100606,SVR
1100607,SVR
1100608,SVR
1100609,SVR
1100610,SVR
1100611,SVR
1100612,SVR
1100613,SVR
1100614,SVR
1100615,SVR
1100616,SVR
1100617,SVR
1100618,SVR
1100619,SVR
1100620,SVR
1100621,SVR
1100622,SVR
1100623,SVR
1100624,SVR
1100625,SVR
1100626,SVR
1100627,SVR
1100628,SVR
1100629,SVR
1100630,SVR
1100631,SVR
1100632,SVR
1100633,SVR
1100634,SVR
1100635,SVR
1100636,SVR
1100637,SVR
1100638,SVR
1100639,SVR
1100640,SVR
1100641,SVR
1100642,SVR
1100643,SVR
1100644,SVR
1100645,SVR
1100646,SVR
1100647,SVR
1100648,SVR
1100649,SVR
1100650,SVR
1100651,SVR
1100652,SVR
1100653,SVR
1100654,SVR
1100655,SVR
1100656,SVR
1100657,SVR
1100658,SVR
1100659,SVR
1100660,SVR
1100661,SVR
1100662,SVR
1100663,SVR
1100664,SVR
1100665,SVR
1100666,SVR
1100667,SVR
1100668,SVR
1100669,SVR
1100670,SVR
1100671,SVR
1100672,SVR
1100673,SVR
1100674,SVR
1100675,SVR
1100676,SVR
1100677,SVR
1100678,SVR
1100679,SVR
1100680,SVR
1100681,SVR
1100682,SVR
1100683,SVR
1100684,SVR
1100685,SVR
1100686,SVR
1100687,SVR
1100688,SVR
1100689,SVR
1100690,SVR
1100691,SVR
1100692,SVR
1100693,SVR
1100694,SVR
1100695,SVR
1100696,SVR
1100697,SVR
1100698,SVR
1100699,SVR
1100700,SVR
1100701,SVR
1100702,SVR
1100703,SVR
1100704,SVR
1100705,SVR
1100706,SVR
1100707,SVR
1100708,SVR
1100709,SVR
1100710,SVR
1100711,SVR
1100712,SVR
1100713,SVR
1100714,SVR
1100715,SVR
1100716,SVR
1100717,SVR
1100718,SVR
1100719,SVR
1100720,SVR
1100721,SVR
1100722,SVR
1100723,SVR
1100724,SVR
1100725,SVR
1100726,SVR
1100727,SVR
1100728,SVR
1100729,SVR
1100730,SVR
1100731,SVR
1100732,SVR
1100733,SVR
1100734,SVR
1100735,SVR
1100736,SVR
1100737,SVR
1100738,SVR
1100739,SVR
1100740,SVR
1100741,SVR
1100742,SVR
1100743,SVR
1100744,SVR
1100745,SVR
1100746,SVR
1100747,SVR
1100748,SVR
1100749,SVR
1100750,SVR
1100751,SVR
1100752,SVR
1100753,SVR
1100754,SVR
1100755,SVR
