assetId,assetTypeCode
2400001,SVR
2400002,SVR
2400003,SVR
2400004,SVR
2400005,SVR
2400006,SVR
2400007,SVR
2400008,SVR
2400009,SVR
2400010,SVR
2400011,SVR
2400012,SVR
2400013,SVR
2400014,SVR
2400015,SVR
2400016,SVR
2400017,SVR
2400018,SVR
2400019,SVR
2400020,SVR
2400021,SVR
2400022,SVR
2400023,SVR
2400024,SVR
2400025,SVR
2400026,SVR
2400027,SVR
2400028,SVR
2400029,SVR
2400030,SVR
2400031,SVR
2400032,SVR
2400033,SVR
2400034,SVR
2400035,SVR
2400036,SVR
2400037,SVR
2400038,SVR
2400039,SVR
2400040,SVR
2400041,SVR
2400042,SVR
2400043,SVR
2400044,SVR
2400045,SVR
2400046,SVR
2400047,SVR
2400048,SVR
2400049,SVR
2400050,SVR
2400051,SVR
2400052,SVR
2400053,SVR
2400054,SVR
2400055,SVR
2400056,SVR
2400057,SVR
2400058,SVR
2400059,SVR
2400060,SVR
2400061,SVR
2400062,SVR
2400063,SVR
2400064,SVR
2400065,SVR
2400066,SVR
2400067,SVR
2400068,SVR
2400069,SVR
2400070,SVR
2400071,SVR
2400072,SVR
2400073,SVR
2400074,SVR
2400075,SVR
2400076,SVR
2400077,SVR
2400078,SVR
2400079,SVR
2400080,SVR
2400081,SVR
2400082,SVR
2400083,SVR
2400084,SVR
2400085,SVR
2400086,SVR
2400087,SVR
2400088,SVR
2400089,SVR
2400090,SVR
2400091,SVR
2400092,SVR
2400093,SVR
2400094,SVR
2400095,SVR
2400096,SVR
2400097,SVR
2400098,SVR
2400099,SVR
2400100,SVR
2400101,SVR
2400102,SVR
2400103,SVR
2400104,SVR
2400105,SVR
2400106,SVR
2400107,SVR
2400108,SVR
2400109,SVR
2400110,SVR
2400111,SVR
2400112,SVR
2400113,SVR
2400114,SVR
2400115,SVR
2400116,SVR
2400117,SVR
2400118,SVR
2400119,SVR
2400120,SVR
2400121,SVR
2400122,SVR
2400123,SVR
2400124,SVR
2400125,SVR
2400126,SVR
2400127,SVR
2400128,SVR
2400129,SVR
2400130,SVR
2400131,SVR
2400132,SVR
2400133,SVR
2400134,SVR
2400135,SVR
2400136,SVR
2400137,SVR
2400138,SVR
2400139,SVR
2400140,SVR
2400141,SVR
2400142,SVR
2400143,SVR
2400144,SVR
2400145,SVR
2400146,SVR
2400147,SVR
2400148,SVR
2400149,SVR
2400150,SVR
2400151,SVR
2400152,SVR
2400153,SVR
2400154,SVR
2400155,SVR
2400156,SVR
2400157,SVR
2400158,SVR
2400159,SVR
2400160,SVR
2400161,SVR
2400162,SVR
2400163,SVR
2400164,SVR
2400165,SVR
2400166,SVR
2400167,SVR
2400168,SVR
2400169,SVR
2400170,SVR
2400171,SVR
2400172,SVR
2400173,SVR
2400174,SVR
2400175,SVR
2400176,SVR
2400177,SVR
2400178,SVR
2400179,SVR
2400180,SVR
2400181,SVR
2400182,SVR
2400183,SVR
2400184,SVR
2400185,SVR
2400186,SVR
2400187,SVR
2400188,SVR
2400189,SVR
2400190,SVR
2400191,SVR
2400192,SVR
2400193,SVR
2400194,SVR
2400195,SVR
2400196,SVR
2400197,SVR
2400198,SVR
2400199,SVR
2400200,SVR
2400201,SVR
2400202,SVR
2400203,SVR
2400204,SVR
2400205,SVR
2400206,SVR
2400207,SVR
2400208,SVR
2400209,SVR
2400210,SVR
2400211,SVR
2400212,SVR
2400213,SVR
2400214,SVR
2400215,SVR
2400216,SVR
2400217,SVR
2400218,SVR
2400219,SVR
2400220,SVR
2400221,SVR
2400222,SVR
2400223,SVR
2400224,SVR
2400225,SVR
2400226,SVR
2400227,SVR
2400228,SVR
2400229,SVR
2400230,SVR
2400231,SVR
2400232,SVR
2400233,SVR
2400234,SVR
2400235,SVR
2400236,SVR
2400237,SVR
2400238,SVR
2400239,SVR
2400240,SVR
2400241,SVR
2400242,SVR
2400243,SVR
2400244,SVR
2400245,SVR
2400246,SVR
2400247,SVR
2400248,SVR
2400249,SVR
2400250,SVR
2400251,SVR
2400252,SVR
2400253,SVR
2400254,SVR
2400255,SVR
2400256,SVR
2400257,SVR
2400258,SVR
2400259,SVR
2400260,SVR
2400261,SVR
2400262,SVR
2400263,SVR
2400264,SVR
2400265,SVR
2400266,SVR
2400267,SVR
2400268,SVR
2400269,SVR
2400270,SVR
2400271,SVR
2400272,SVR
2400273,SVR
2400274,SVR
2400275,SVR
2400276,SVR
2400277,SVR
2400278,SVR
2400279,SVR
2400280,SVR
2400281,SVR
2400282,SVR
2400283,SVR
2400284,SVR
2400285,SVR
2400286,SVR
2400287,SVR
2400288,SVR
2400289,SVR
2400290,SVR
2400291,SVR
2400292,SVR
2400293,SVR
2400294,SVR
2400295,SVR
2400296,SVR
2400297,SVR
2400298,SVR
2400299,SVR
2400300,SVR
2400301,SVR
2400302,SVR
2400303,SVR
2400304,SVR
2400305,SVR
2400306,SVR
2400307,SVR
2400308,SVR
2400309,SVR
2400310,SVR
2400311,SVR
2400312,SVR
