assetId,assetTypeCode
1400001,SVR
1400002,SVR
1400003,SVR
1400004,SVR
1400005,SVR
1400006,SVR
1400007,SVR
1400008,SVR
1400009,SVR
1400010,SVR
1400011,SVR
1400012,SVR
1400013,SVR
1400014,SVR
1400015,SVR
1400016,SVR
1400017,SVR
1400018,SVR
1400019,SVR
1400020,SVR
1400021,SVR
1400022,SVR
1400023,SVR
1400024,SVR
1400025,SVR
1400026,SVR
1400027,SVR
1400028,SVR
1400029,SVR
1400030,SVR
1400031,SVR
1400032,SVR
1400033,SVR
1400034,SVR
1400035,SVR
1400036,SVR
1400037,SVR
1400038,SVR
1400039,SVR
1400040,SVR
1400041,SVR
1400042,SVR
1400043,SVR
1400044,SVR
1400045,SVR
1400046,SVR
1400047,SVR
1400048,SVR
1400049,SVR
1400050,SVR
1400051,SVR
1400052,SVR
1400053,SVR
1400054,SVR
1400055,SVR
1400056,SVR
1400057,SVR
1400058,SVR
1400059,SVR
1400060,SVR
1400061,SVR
1400062,SVR
1400063,SVR
1400064,SVR
1400065,SVR
1400066,SVR
1400067,SVR
1400068,SVR
1400069,SVR
1400070,SVR
1400071,SVR
1400072,SVR
1400073,SVR
1400074,SVR
1400075,SVR
1400076,SVR
1400077,SVR
1400078,SVR
1400079,SVR
1400080,SVR
1400081,SVR
1400082,SVR
1400083,SVR
1400084,SVR
1400085,SVR
1400086,SVR
1400087,SVR
1400088,SVR
1400089,SVR
1400090,SVR
1400091,SVR
1400092,SVR
1400093,SVR
1400094,SVR
1400095,SVR
1400096,SVR
1400097,SVR
1400098,SVR
1400099,SVR
1400100,SVR
1400101,SVR
1400102,SVR
1400103,SVR
1400104,SVR
1400105,SVR
1400106,SVR
1400107,SVR
1400108,SVR
1400109,SVR
1400110,SVR
1400111,SVR
1400112,SVR
1400113,SVR
1400114,SVR
1400115,SVR
1400116,SVR
1400117,SVR
1400118,SVR
1400119,SVR
1400120,SVR
1400121,SVR
1400122,SVR
1400123,SVR
1400124,SVR
1400125,SVR
1400126,SVR
1400127,SVR
1400128,SVR
1400129,SVR
1400130,SVR
1400131,SVR
1400132,SVR
1400133,SVR
1400134,SVR
1400135,SVR
1400136,SVR
1400137,SVR
1400138,SVR
1400139,SVR
1400140,SVR
1400141,SVR
1400142,SVR
1400143,SVR
1400144,SVR
1400145,SVR
1400146,SVR
1400147,SVR
1400148,SVR
1400149,SVR
1400150,SVR
1400151,SVR
1400152,SVR
1400153,SVR
1400154,SVR
1400155,SVR
1400156,SVR
1400157,SVR
1400158,SVR
1400159,SVR
1400160,SVR
1400161,SVR
1400162,SVR
1400163,SVR
1400164,SVR
1400165,SVR
1400166,SVR
1400167,SVR
1400168,SVR
1400169,SVR
1400170,SVR
1400171,SVR
1400172,SVR
1400173,SVR
1400174,SVR
1400175,SVR
1400176,SVR
1400177,SVR
1400178,SVR
1400179,SVR
1400180,SVR
1400181,SVR
1400182,SVR
1400183,SVR
1400184,SVR
1400185,SVR
1400186,SVR
1400187,SVR
1400188,SVR
1400189,SVR
1400190,SVR
1400191,SVR
1400192,SVR
1400193,SVR
1400194,SVR
1400195,SVR
1400196,SVR
1400197,SVR
1400198,SVR
1400199,SVR
1400200,SVR
1400201,SVR
1400202,SVR
1400203,SVR
1400204,SVR
1400205,SVR
1400206,SVR
1400207,SVR
1400208,SVR
1400209,SVR
1400210,SVR
1400211,SVR
1400212,SVR
1400213,SVR
1400214,SVR
1400215,SVR
1400216,SVR
1400217,SVR
1400218,SVR
1400219,SVR
1400220,SVR
1400221,SVR
1400222,SVR
1400223,SVR
1400224,SVR
1400225,SVR
1400226,SVR
1400227,SVR
1400228,SVR
1400229,SVR
1400230,SVR
1400231,SVR
1400232,SVR
1400233,SVR
1400234,SVR
1400235,SVR
1400236,SVR
1400237,SVR
1400238,SVR
1400239,SVR
1400240,SVR
1400241,SVR
1400242,SVR
1400243,SVR
1400244,SVR
1400245,SVR
1400246,SVR
1400247,SVR
1400248,SVR
1400249,SVR
1400250,SVR
1400251,SVR
1400252,SVR
1400253,SVR
1400254,SVR
1400255,SVR
1400256,SVR
1400257,SVR
1400258,SVR
1400259,SVR
1400260,SVR
1400261,SVR
1400262,SVR
1400263,SVR
1400264,SVR
1400265,SVR
1400266,SVR
1400267,SVR
1400268,SVR
1400269,SVR
1400270,SVR
1400271,SVR
1400272,SVR
1400273,SVR
1400274,SVR
1400275,SVR
1400276,SVR
1400277,SVR
1400278,SVR
1400279,SVR
1400280,SVR
1400281,SVR
1400282,SVR
1400283,SVR
1400284,SVR
1400285,SVR
1400286,SVR
1400287,SVR
1400288,SVR
1400289,SVR
1400290,SVR
1400291,SVR
1400292,SVR
1400293,SVR
1400294,SVR
1400295,SVR
1400296,SVR
1400297,SVR
1400298,SVR
1400299,SVR
1400300,SVR
1400301,SVR
1400302,SVR
1400303,SVR
1400304,SVR
1400305,SVR
1400306,SVR
1400307,SVR
1400308,SVR
1400309,SVR
1400310,SVR
1400311,SVR
1400312,SVR
1400313,SVR
1400314,SVR
1400315,SVR
1400316,SVR
1400317,SVR
1400318,SVR
1400319,SVR
1400320,SVR
1400321,SVR
1400322,SVR
1400323,SVR
1400324,SVR
1400325,SVR
1400326,SVR
1400327,SVR
1400328,SVR
1400329,SVR
1400330,SVR
1400331,SVR
1400332,SVR
1400333,SVR
1400334,SVR
1400335,SVR
1400336,SVR
1400337,SVR
1400338,SVR
1400339,SVR
1400340,SVR
1400341,SVR
1400342,SVR
1400343,SVR
1400344,SVR
1400345,SVR
1400346,SVR
1400347,SVR
1400348,SVR
1400349,SVR
1400350,SVR
1400351,SVR
1400352,SVR
1400353,SVR
1400354,SVR
1400355,SVR
1400356,SVR
1400357,SVR
1400358,SVR
1400359,SVR
1400360,SVR
1400361,SVR
1400362,SVR
1400363,SVR
1400364,SVR
1400365,SVR
1400366,SVR
1400367,SVR
1400368,SVR
1400369,SVR
1400370,SVR
1400371,SVR
1400372,SVR
1400373,SVR
1400374,SVR
1400375,SVR
1400376,SVR
1400377,SVR
1400378,SVR
1400379,SVR
1400380,SVR
1400381,SVR
1400382,SVR
1400383,SVR
1400384,SVR
1400385,SVR
1400386,SVR
1400387,SVR
1400388,SVR
1400389,SVR
1400390,SVR
1400391,SVR
1400392,SVR
1400393,SVR
1400394,SVR
1400395,SVR
1400396,SVR
1400397,SVR
1400398,SVR
1400399,SVR
1400400,SVR
1400401,SVR
1400402,SVR
1400403,SVR
1400404,SVR
1400405,SVR
1400406,SVR
1400407,SVR
1400408,SVR
1400409,SVR
1400410,SVR
1400411,SVR
1400412,SVR
1400413,SVR
1400414,SVR
1400415,SVR
1400416,SVR
1400417,SVR
1400418,SVR
1400419,SVR
1400420,SVR
1400421,SVR
1400422,SVR
1400423,SVR
1400424,SVR
1400425,SVR
1400426,SVR
1400427,SVR
1400428,SVR
1400429,SVR
1400430,SVR
1400431,SVR
1400432,SVR
1400433,SVR
1400434,SVR
1400435,SVR
1400436,SVR
1400437,SVR
1400438,SVR
1400439,SVR
1400440,SVR
1400441,SVR
1400442,SVR
1400443,SVR
1400444,SVR
1400445,SVR
1400446,SVR
1400447,SVR
1400448,SVR
1400449,SVR
1400450,SVR
1400451,SVR
1400452,SVR
1400453,SVR
1400454,SVR
1400455,SVR
1400456,SVR
1400457,SVR
1400458,SVR
1400459,SVR
1400460,SVR
1400461,SVR
1400462,SVR
1400463,SVR
1400464,SVR
1400465,SVR
1400466,SVR
1400467,SVR
1400468,SVR
1400469,SVR
1400470,SVR
1400471,SVR
1400472,SVR
1400473,SVR
1400474,SVR
1400475,SVR
1400476,SVR
1400477,SVR
1400478,SVR
1400479,SVR
1400480,SVR
1400481,SVR
1400482,SVR
1400483,SVR
1400484,SVR
1400485,SVR
1400486,SVR
1400487,SVR
1400488,SVR
1400489,SVR
1400490,SVR
1400491,SVR
1400492,SVR
1400493,SVR
1400494,SVR
1400495,SVR
1400496,SVR
1400497,SVR
1400498,SVR
1400499,SVR
1400500,SVR
1400501,SVR
1400502,SVR
1400503,SVR
1400504,SVR
1400505,SVR
1400506,SVR
1400507,SVR
1400508,SVR
1400509,SVR
1400510,SVR
1400511,SVR
1400512,SVR
1400513,SVR
1400514,SVR
1400515,SVR
1400516,SVR
1400517,SVR
1400518,SVR
1400519,SVR
1400520,SVR
1400521,SVR
1400522,SVR
1400523,SVR
1400524,SVR
1400525,SVR
1400526,SVR
1400527,SVR
1400528,SVR
1400529,SVR
1400530,SVR
1400531,SVR
1400532,SVR
1400533,SVR
1400534,SVR
1400535,SVR
1400536,SVR
1400537,SVR
1400538,SVR
1400539,SVR
1400540,SVR
1400541,SVR
1400542,SVR
1400543,SVR
1400544,SVR
1400545,SVR
1400546,SVR
1400547,SVR
1400548,SVR
1400549,SVR
1400550,SVR
1400551,SVR
1400552,SVR
1400553,SVR
1400554,SVR
1400555,SVR
1400556,SVR
1400557,SVR
1400558,SVR
1400559,SVR
1400560,SVR
1400561,SVR
1400562,SVR
1400563,SVR
1400564,SVR
1400565,SVR
1400566,SVR
1400567,SVR
1400568,SVR
1400569,SVR
1400570,SVR
1400571,SVR
1400572,SVR
1400573,SVR
1400574,SVR
1400575,SVR
1400576,SVR
1400577,SVR
1400578,SVR
1400579,SVR
1400580,SVR
1400581,SVR
1400582,SVR
1400583,SVR
1400584,SVR
1400585,SVR
1400586,SVR
1400587,SVR
1400588,SVR
1400589,SVR
1400590,SVR
1400591,SVR
1400592,SVR
1400593,SVR
1400594,SVR
1400595,SVR
1400596,SVR
1400597,SVR
1400598,SVR
1400599,SVR
1400600,SVR
1400601,SVR
1400602,SVR
1400603,SVR
1400604,SVR
1400605,SVR
1400606,SVR
1400607,SVR
1400608,SVR
1400609,SVR
1400610,SVR
1400611,SVR
1400612,SVR
1400613,SVR
1400614,SVR
1400615,SVR
1400616,SVR
1400617,SVR
1400618,SVR
1400619,SVR
1400620,SVR
1400621,SVR
1400622,SVR
1400623,SVR
1400624,SVR
1400625,SVR
1400626,SVR
1400627,SVR
1400628,SVR
1400629,SVR
1400630,SVR
1400631,SVR
1400632,SVR
1400633,SVR
1400634,SVR
1400635,SVR
1400636,SVR
1400637,SVR
1400638,SVR
1400639,SVR
1400640,SVR
1400641,SVR
1400642,SVR
1400643,SVR
1400644,SVR
1400645,SVR
1400646,SVR
1400647,SVR
1400648,SVR
1400649,SVR
1400650,SVR
1400651,SVR
1400652,SVR
1400653,SVR
1400654,SVR
1400655,SVR
1400656,SVR
1400657,SVR
1400658,SVR
1400659,SVR
1400660,SVR
1400661,SVR
1400662,SVR
1400663,SVR
1400664,SVR
1400665,SVR
1400666,SVR
1400667,SVR
1400668,SVR
1400669,SVR
1400670,SVR
1400671,SVR
1400672,SVR
1400673,SVR
1400674,SVR
1400675,SVR
1400676,SVR
1400677,SVR
1400678,SVR
1400679,SVR
1400680,SVR
1400681,SVR
1400682,SVR
1400683,SVR
1400684,SVR
1400685,SVR
1400686,SVR
1400687,SVR
1400688,SVR
1400689,SVR
1400690,SVR
1400691,SVR
1400692,SVR
1400693,SVR
1400694,SVR
1400695,SVR
1400696,SVR
1400697,SVR
1400698,SVR
1400699,SVR
1400700,SVR
1400701,SVR
1400702,SVR
1400703,SVR
1400704,SVR
1400705,SVR
1400706,SVR
1400707,SVR
1400708,SVR
1400709,SVR
1400710,SVR
1400711,SVR
1400712,SVR
1400713,SVR
1400714,SVR
1400715,SVR
1400716,SVR
1400717,SVR
1400718,SVR
1400719,SVR
1400720,SVR
1400721,SVR
1400722,SVR
1400723,SVR
1400724,SVR
1400725,SVR
1400726,SVR
1400727,SVR
1400728,SVR
1400729,SVR
1400730,SVR
1400731,SVR
1400732,SVR
1400733,SVR
1400734,SVR
1400735,SVR
1400736,SVR
1400737,SVR
1400738,SVR
1400739,SVR
1400740,SVR
1400741,SVR
1400742,SVR
1400743,SVR
1400744,SVR
1400745,SVR
1400746,SVR
1400747,SVR
1400748,SVR
1400749,SVR
1400750,SVR
1400751,SVR
1400752,SVR
1400753,SVR
1400754,SVR
1400755,SVR
1400756,SVR
1400757,SVR
1400758,SVR
1400759,SVR
1400760,SVR
1400761,SVR
1400762,SVR
1400763,SVR
1400764,SVR
1400765,SVR
1400766,SVR
1400767,SVR
1400768,SVR
1400769,SVR
1400770,SVR
1400771,SVR
1400772,SVR
1400773,SVR
1400774,SVR
1400775,SVR
1400776,SVR
1400777,SVR
1400778,SVR
1400779,SVR
1400780,SVR
1400781,SVR
1400782,SVR
1400783,SVR
1400784,SVR
1400785,SVR
